"TOA5","CCR_Met","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20250405.CR3","47287","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-04-29 21:10:00",3493,12.92,25.84,20.30642,19.62786,18.45687,17.27508,16.10418,14.65484,14.03509,13.2377,11.9299,10.07644,9.618006,9.090418,8.895899,250429,221009,18.728,110.27,125.27,81.43,111.58,10.41,1.08,4.64,0.34,0.3,4.24,12.61,1.63,0,2.62,1.85,5.81,12.12,1.19,250429,221026,11.314,96.84,131.12,85.23,94.73,10.37,6.21,18.61,11.69,8.224,3.2,12.12,1.2,27.22905,8.842715
"2025-04-29 21:20:00",3494,12.92,25.65,20.15563,19.53198,18.38894,17.35729,16.07641,14.9096,14.10751,13.00222,11.86154,10.09945,9.747003,9.100916,8.903834,250429,222009,18.547,109.72,125.15,81.34,111.95,10.48,1.17,5.02,0.39,0.35,4.33,12.9,1.58,0,2.62,1.848,5.81,12.12,1.19,250429,222026,11.138,96.49,131.23,85.3,94.86,10.42,6.24,18.71,11.69,8.222,3.2,12.12,1.2,27.2285,8.845512
"2025-04-29 21:30:00",3495,12.92,25.47,19.84524,19.45855,18.2611,17.42571,16.11053,14.97518,14.36169,12.95809,11.68649,10.15563,9.812006,9.127405,8.898066,250429,223009,18.593,109.7,125,81.25,111.36,10.41,1.26,5.36,0.38,0.34,4.35,12.94,1.59,0,2.62,1.848,5.81,12.12,1.2,250429,223026,11.01,96.26,131.37,85.39,94.34,10.4,6.27,18.79,11.69,8.222,3.2,12.12,1.2,27.22722,8.845787
"2025-04-29 21:40:00",3496,12.9,25.25,19.53655,19.38479,18.42404,17.43127,16.18521,15.02139,14.5169,12.9519,11.68972,10.22067,9.946222,9.12826,8.890863,250429,224009,18.992,110.88,125.25,81.41,111.82,10.37,1.08,4.64,0.34,0.3,4.07,12.11,1.57,0,2.62,1.849,5.81,12.11,1.2,250429,224026,11.042,96.34,131.36,85.38,95.26,10.49,6.23,18.69,11.69,8.222,3.2,12.12,1.2,27.22923,8.848483
"2025-04-29 21:50:00",3497,12.86,25.01,19.75729,19.29589,18.33059,17.29025,16.25735,15.10369,14.52105,13.32736,11.8236,10.28024,9.904566,9.138117,8.894739,250429,225009,18.534,109.33,124.73,81.07,111.67,10.45,1.24,5.29,0.36,0.33,4.45,13.23,1.93,0,2.62,1.849,5.81,12,1.2,250429,225026,11.355,96.94,131.11,85.22,95.78,10.47,6.16,18.47,11.69,8.222999,3.2,12.12,1.2,27.22793,8.849616
"2025-04-29 22:00:00",3498,12.89,24.84,19.81832,19.143,18.23544,17.30172,16.33145,15.09478,14.55026,13.35723,11.81716,10.39077,10.05856,9.145014,8.90423,250429,230009,18.424,109.16,124.83,81.14,112.49,10.55,1.26,5.38,0.37,0.33,4.45,13.26,1.82,0,2.62,1.848,5.81,12.01,1.2,250429,230026,11.48,97.18,131.01,85.16,95.39,10.4,6.15,18.44,11.69,8.225,3.2,12.12,1.2,27.22884,8.851744
"2025-04-29 22:10:00",3499,12.87,24.73,19.78335,19.0689,18.01193,17.25259,16.2868,15.25079,14.66442,13.4555,11.8182,10.46075,9.878656,9.153925,8.907618,250429,231009,18.263,108.78,124.84,81.15,113.02,10.64,1.25,5.32,0.41,0.38,4.52,13.46,1.76,0,2.62,1.847,5.81,11.99,1.2,250429,231026,11.49,97.2,131,85.15,95.37,10.39,6.16,18.46,11.69,8.222999,3.2,12.12,1.2,27.22663,8.852585
"2025-04-29 22:20:00",3500,12.93,24.66,19.68267,19.03057,17.93591,17.28088,16.4497,15.45144,14.71453,13.25485,11.87405,10.53579,10.11129,9.15191,8.912836,250429,232009,18.213,108.67,124.85,81.15,113.11,10.66,1.38,5.86,0.52,0.48,4.51,13.42,1.93,0,2.62,1.846,5.81,12.09,1.19,250429,232026,11.576,97.37,130.94,85.11,95.65,10.4,6.11,18.31,11.7,8.226,3.2,12.12,1.2,27.2275,8.855299
"2025-04-29 22:30:00",3501,12.94,24.58,20.23944,19.00405,17.73217,17.14492,16.62976,15.84448,14.47085,13.19149,12.12582,10.62225,10.01791,9.150415,8.912409,250429,233009,18.028,108.24,124.86,81.16,112.43,10.63,1.41,5.97,0.53,0.49,4.59,13.67,2.08,0,2.62,1.845,5.81,12.12,1.2,250429,233026,11.603,97.39,130.89,85.08,95.72,10.41,6.11,18.31,11.69,8.222999,3.2,12.12,1.2,27.2255,8.859198
"2025-04-29 22:40:00",3502,12.92,24.52,20.11804,18.99655,17.85107,17.18652,16.73867,15.71899,14.46847,13.26061,12.29528,10.74777,9.980219,9.144983,8.917871,250429,234009,18.272,108.87,124.92,81.2,113.49,10.68,1.42,5.99,0.43,0.4,4.48,13.35,1.87,0,2.62,1.845,5.81,12.12,1.19,250429,234026,11.609,97.4,130.88,85.07,95.54,10.39,6.09,18.27,11.69,8.224,3.2,12.12,1.2,27.22619,8.85894
"2025-04-29 22:50:00",3503,12.92,24.47,20.01641,19.06747,18.05163,17.37313,16.92236,15.62902,14.21285,13.28903,12.11407,10.85427,10.1365,9.157038,8.919916,250429,235009,18.354,109.06,124.91,81.19,113.19,10.64,1.5,6.33,0.41,0.38,4.47,13.3,1.48,0,2.62,1.846,5.81,12.12,1.19,250429,235026,11.551,97.28,130.9,85.09,95.54,10.4,6.12,18.35,11.69,8.226,3.2,12.13,1.2,27.22743,8.861276
"2025-04-29 23:00:00",3504,12.94,24.43,20.0173,19.0765,18.09246,17.47442,16.89306,15.50543,14.24764,13.42471,12.33389,10.91155,10.26827,9.162745,8.920649,250430,9,18.575,109.91,125.29,81.44,111.66,10.44,1.14,4.86,0.34,0.3,4.27,12.71,1.88,0,2.62,1.845,5.81,12.12,1.2,250430,26,11.626,97.48,130.92,85.1,95.92,10.42,6.06,18.17,11.69,8.225,3.2,12.12,1.2,27.22611,8.862513
"2025-04-29 23:10:00",3505,12.94,24.43,19.88571,19.18066,18.11224,17.43548,16.86257,15.55078,14.43402,13.25204,12.29476,10.94592,10.33978,9.17129,8.919489,250430,1009,18.245,108.74,124.84,81.15,112.8,10.62,1.25,5.32,0.42,0.38,4.51,13.43,1.82,0,2.62,1.847,5.81,12.12,1.2,250430,1026,11.81,97.79,130.72,84.97,96.84,10.48,6.05,18.13,11.69,8.225,3.2,12.12,1.2,27.22674,8.865451
"2025-04-29 23:20:00",3506,12.94,24.4,19.77593,19.23132,18.30956,17.50506,17.17019,15.74777,14.84124,13.4327,12.42941,10.98208,10.2741,9.171961,8.812525,250430,2009,18.426,109.51,125.23,81.4,111.97,10.51,1.2,5.14,0.4,0.36,4.27,12.71,1.91,0,2.62,1.847,5.81,12.12,1.19,250430,2026,11.995,98.28,130.77,85,97.19,10.47,5.96,17.85,11.69,8.225,3.2,12.12,1.2,27.22675,8.801254
"2025-04-29 23:30:00",3507,12.94,24.35,19.69451,19.29003,18.54132,17.68173,17.21618,15.97354,14.74084,13.46499,12.51492,10.98187,10.05294,9.170923,8.727137,250430,3009,18.808,110.23,125.02,81.26,110.8,10.32,1.2,5.11,0.37,0.33,4.24,12.61,1.59,0,2.62,1.845,5.81,12.12,1.2,250430,3026,12.152,98.48,130.51,84.83,97.97,10.52,5.95,17.83,11.69,8.22,3.2,12.12,1.2,27.22545,8.758336
"2025-04-29 23:40:00",3508,12.94,24.24,19.52206,19.31619,18.66705,17.82894,17.26254,16.10769,14.67047,13.18273,12.61163,11.03231,10.42217,9.172785,8.770685,250430,4009,18.856,110.45,125.14,81.34,111.24,10.35,1.14,4.88,0.38,0.34,4.19,12.46,1.99,0,2.62,1.847,5.81,12.12,1.2,250430,4026,12.249,98.64,130.4,84.76,99.33,10.64,5.92,17.73,11.68,8.217,3.2,12.12,1.2,27.22605,8.757737
"2025-04-29 23:50:00",3509,12.94,24.1,19.45266,19.35946,18.91442,18.0747,17.30444,16.12335,13.89236,13.04547,12.6752,11.11065,10.74157,9.158899,8.733362,250430,5009,18.927,110.62,125.13,81.33,111.09,10.32,1.17,5.01,0.33,0.29,4.17,12.41,1.83,0,2.62,1.847,5.81,12.11,1.2,250430,5026,12.37,98.88,130.31,84.7,100.43,10.73,5.87,17.6,11.68,8.219,3.2,12.12,1.2,27.22752,8.748867
"2025-04-30 00:00:00",3510,12.9,23.96,19.43368,19.37557,19.02667,18.3807,17.38397,16.03512,13.79843,13.10079,12.71749,11.15673,10.49526,9.152033,8.77157,250430,10009,19.187,111.47,125.39,81.5,110.57,10.22,1.06,4.56,0.35,0.31,4.06,12.07,1.6,0,2.62,1.846,5.81,12.03,1.19,250430,10026,12.503,99.15,130.23,84.65,100.21,10.67,5.82,17.43,11.68,8.217,3.2,12.12,1.2,27.22565,8.75678
"2025-04-30 00:10:00",3511,12.9,23.84,19.23001,19.50912,19.00015,18.2553,17.37399,15.71383,13.91683,13.22177,12.90362,11.11859,10.30429,9.127558,8.828089,250430,11009,19.226,111.46,125.28,81.43,110.71,10.22,1.05,4.5,0.31,0.27,3.99,11.87,1.56,0,2.62,1.849,5.81,12,1.2,250430,11026,12.613,99.42,130.23,84.65,100.54,10.68,5.76,17.26,11.68,8.219,3.2,12.12,1.2,27.22598,8.768527
"2025-04-30 00:20:00",3512,12.9,23.7,19.4017,19.5202,19.12029,18.28762,17.42651,16.07519,13.9071,13.36071,13.03927,11.25958,10.6192,9.095301,8.815821,250430,12009,19.373,111.91,125.39,81.5,110.71,10.19,1.04,4.49,0.3,0.27,3.93,11.7,1.52,0,2.62,1.849,5.81,12.03,1.2,250430,12026,12.791,99.8,130.16,84.6,100.67,10.65,5.72,17.13,11.68,8.219,3.2,12.13,1.2,27.22762,8.779784
"2025-04-30 00:30:00",3513,12.91,23.61,20.01653,19.50225,19.17056,18.052,17.42718,16.02139,13.81106,13.44393,13.12438,11.70739,10.2723,9.067896,8.756006,250430,13009,19.529,112.43,125.55,81.61,109.63,10.06,0.95,4.11,0.3,0.27,3.87,11.51,1.28,0,2.62,1.848,5.81,12.06,1.2,250430,13026,12.973,100.24,130.13,84.58,100.66,10.61,5.68,17,11.68,8.217,3.2,12.13,1.2,27.22553,8.768698
"2025-04-30 00:40:00",3514,12.95,23.56,17.95428,18.51498,18.31869,17.91702,16.96185,15.78875,14.22979,13.63995,13.1199,11.77542,10.54763,9.008203,8.745264,250430,14009,17.677,107.92,125.47,81.55,112.29,10.7,1.05,4.52,0.46,0.42,4.48,13.35,1.69,0,2.62,1.849,5.81,12.12,1.19,250430,14026,13.096,100.5,130.07,84.54,100.82,10.6,5.63,16.85,11.68,8.218001,3.2,12.13,1.2,27.22497,8.759412
"2025-04-30 00:50:00",3515,12.96,23.62,17.79229,19.36758,19.16873,18.73208,17.50225,15.8544,14.13339,13.82769,13.47686,11.55957,10.08389,9.075922,8.753382,250430,15009,19.486,112.31,125.53,81.59,110.61,10.16,0.83,3.61,0.23,0.19,3.89,11.58,1.37,0,2.62,1.848,5.81,12.12,1.2,250430,15026,13.197,100.76,130.09,84.56,101.19,10.61,5.6,16.75,11.68,8.216,3.2,12.13,1.2,27.22717,8.764661
"2025-04-30 01:00:00",3516,12.96,23.71,17.7618,18.6622,18.5281,18.25512,17.54531,17.20532,14.45577,14.10406,13.41806,10.75021,10.18365,9.067896,8.803827,250430,20009,19.04,111.42,125.73,81.73,111.11,10.3,0.86,3.75,0.3,0.26,4.03,11.98,1.54,0,2.62,1.848,5.81,12.12,1.2,250430,20027,12.973,99.91,129.71,84.31,101.14,10.66,5.71,17.09,11.67,8.212,3.2,12.13,1.2,27.25775,8.799181
"2025-04-30 01:10:00",3517,12.96,23.75,17.63461,19.49679,19.21173,18.81213,17.21337,15.3236,14.41241,14.26461,13.40649,11.52877,10.25317,9.103785,8.792474,250430,21009,19.739,113.03,125.65,81.67,110.19,10.07,0.77,3.4,0.17,0.14,3.78,11.23,1.36,0,2.62,1.849,5.81,12.12,1.2,250430,21026,13.154,100.66,130.09,84.56,101.27,10.63,5.62,16.82,11.67,8.21,3.2,12.14,1.2,27.25769,8.78663
"2025-04-30 01:20:00",3518,12.95,23.67,17.62811,19.6481,19.19476,18.42904,16.99517,16.01278,14.50653,14.16702,13.14236,11.39416,10.28283,9.073358,8.779871,250430,22009,19.467,112.12,125.37,81.49,110.39,10.14,0.79,3.48,0.2,0.17,3.93,11.68,1.39,0,2.63,1.852,5.81,12.12,1.2,250430,22026,13.113,100.47,129.98,84.49,101.2,10.63,5.65,16.91,11.67,8.21,3.2,12.13,1.2,27.25999,8.77578
"2025-04-30 01:30:00",3519,12.93,23.61,17.85253,19.59493,19.16168,18.42825,16.79601,15.99941,14.66729,14.43319,13.29431,11.36602,10.15667,9.072778,8.838159,250430,23009,19.202,111.44,125.32,81.46,110.17,10.18,0.98,4.24,0.27,0.23,4.01,11.92,1.35,0,2.63,1.851,5.81,12.12,1.2,250430,23026,13.189,100.76,130.11,84.57,101.44,10.64,5.6,16.77,11.67,8.208,3.2,12.13,1.2,27.2588,8.79973
"2025-04-30 01:40:00",3520,12.96,23.57,19.76623,19.73986,19.16827,18.25955,16.7326,15.95092,14.70889,14.56399,13.60852,11.02838,10.05828,9.122706,8.805628,250430,24009,19.444,112.2,125.52,81.59,110.61,10.17,0.8,3.52,0.22,0.18,3.88,11.54,1.3,0,2.62,1.85,5.81,12.12,1.2,250430,24026,13.122,100.54,130.04,84.53,101.39,10.65,5.64,16.88,11.66,8.205,3.2,12.14,1.2,27.25644,8.796732
"2025-04-30 01:50:00",3521,12.93,23.62,19.03625,19.81997,19.24282,18.53134,16.63446,16.17007,14.88546,14.64822,13.60278,10.92837,9.983393,9.093226,8.841638,250430,25009,19.282,111.62,125.3,81.44,110.77,10.21,0.97,4.22,0.26,0.23,3.99,11.87,1.47,0,2.63,1.853,5.81,12.12,1.19,250430,25026,13.091,100.46,130.04,84.52,101.03,10.62,5.66,16.94,11.66,8.206,3.2,12.14,1.2,27.25818,8.825078
"2025-04-30 02:00:00",3522,12.96,23.68,18.63604,19.79229,19.07128,18.67187,16.64862,16.1119,15.10082,14.38943,13.42361,10.72854,9.903498,9.064386,8.836329,250430,30009,19.459,111.97,125.23,81.4,110.52,10.16,0.83,3.65,0.22,0.18,3.88,11.53,1.28,0,2.62,1.849,5.81,12.12,1.2,250430,30026,13.006,100.28,130.07,84.55,100.75,10.61,5.67,16.98,11.66,8.204001,3.2,12.13,1.2,27.25913,8.822797
"2025-04-30 02:10:00",3523,12.91,23.64,18.2972,19.79058,19.10494,18.31417,17.0747,16.32263,15.08633,14.67562,13.31903,10.52264,9.778864,9.014215,8.824549,250430,31009,19.309,111.81,125.45,81.54,110.66,10.2,0.96,4.14,0.27,0.24,3.97,11.8,1.41,0,2.62,1.849,5.81,12.09,1.2,250430,31026,12.993,100.25,130.09,84.56,100.27,10.56,5.66,16.94,11.66,8.203,3.2,12.12,1.2,27.25537,8.820586
"2025-04-30 02:20:00",3524,12.91,23.54,18.1741,19.77386,18.97305,18.39886,17.15536,16.26812,15.20709,14.16525,13.17449,10.46835,9.799219,9.022546,8.764978,250430,32009,19.339,111.88,125.44,81.54,109.64,10.1,0.89,3.88,0.29,0.25,3.9,11.61,1.66,0,2.63,1.851,5.81,12.04,1.19,250430,32026,12.865,100.04,130.23,84.65,98.71,10.43,5.7,17.06,11.66,8.203,3.2,12.12,1.2,27.25849,8.763311
"2025-04-30 02:30:00",3525,12.91,23.4,17.82156,19.73934,19.14346,18.30209,17.13116,16.38293,15.3728,13.9349,13.27581,10.38494,9.746027,9.018885,8.761896,250430,33009,19.326,111.91,125.51,81.58,109.45,10.08,1,4.3,0.29,0.25,3.95,11.75,1.3,0,2.62,1.848,5.81,12.02,1.2,250430,33026,12.938,100.08,130.05,84.53,99.72,10.52,5.68,17.01,11.66,8.201,3.2,12.13,1.2,27.25544,8.766543
"2025-04-30 02:40:00",3526,12.9,23.21,17.76373,19.75793,19.31225,18.10851,17.43044,16.44586,15.33224,13.98922,13.43835,10.27725,9.593989,8.967218,8.742762,250430,34009,19.471,112.29,125.54,81.6,110.17,10.12,0.95,4.11,0.24,0.2,3.88,11.54,1.36,0,2.62,1.848,5.81,12.05,1.19,250430,34026,12.95,100.16,130.1,84.56,99.81,10.53,5.67,16.97,11.66,8.201,3.2,12.13,1.2,27.25498,8.739454
"2025-04-30 02:50:00",3527,12.95,23.04,17.86505,19.7478,19.3395,17.9656,17.52368,16.18066,15.45651,13.84866,13.42163,10.24615,9.576197,8.966914,8.745447,250430,35009,19.562,112.52,125.57,81.62,110.49,10.13,0.77,3.4,0.22,0.18,3.82,11.36,1.27,0,2.63,1.851,5.81,12.12,1.19,250430,35026,12.936,100.08,130.05,84.53,99.94,10.54,5.65,16.91,11.66,8.202,3.2,12.14,1.2,27.25854,8.741998
"2025-04-30 03:00:00",3528,12.96,22.93,17.84423,19.691,19.33993,18.0111,17.60366,16.11968,15.57516,13.95419,13.66543,10.20208,9.586847,8.957117,8.761835,250430,40009,19.55,112.43,125.49,81.57,110.26,10.11,0.8,3.51,0.22,0.18,3.87,11.51,1.43,0,2.62,1.85,5.81,12.12,1.2,250430,40026,12.873,99.93,130.06,84.54,100.11,10.58,5.67,16.99,11.66,8.202,3.2,12.14,1.2,27.25778,8.751722
"2025-04-30 03:10:00",3529,12.96,22.83,17.247,19.0866,18.57025,17.96758,17.62637,16.71563,15.69964,14.18948,13.73178,10.22064,9.56161,8.94668,8.75979,250430,41009,18.638,110.32,125.58,81.63,111.14,10.38,1.01,4.35,0.31,0.28,4.16,12.36,1.47,0,2.62,1.849,5.81,12.12,1.19,250430,41026,13.15,99.89,129.11,83.92,101.13,10.61,5.71,17.09,11.66,8.201,3.2,12.14,1.2,27.24877,8.755858
"2025-04-30 03:20:00",3530,12.93,22.69,16.71838,19.45358,19.35192,18.10208,17.71404,16.05877,15.77453,14.14086,13.51803,10.00228,9.449976,8.956018,8.757959,250430,42009,19.494,112.39,125.6,81.64,110.14,10.11,0.8,3.5,0.24,0.2,3.85,11.44,1.42,0,2.63,1.851,5.81,12.12,1.2,250430,42026,12.583,99.28,130.15,84.6,99.1,10.54,5.8,17.37,11.66,8.203,3.2,12.13,1.2,27.23769,8.761413
"2025-04-30 03:30:00",3531,12.96,22.51,16.49212,18.77392,18.57314,18.37481,17.83602,16.93768,15.54327,14.1943,13.21044,9.97317,9.478662,8.955194,8.763574,250430,43009,18.911,110.88,125.47,81.55,110.67,10.28,0.97,4.18,0.31,0.28,4.07,12.1,1.7,0,2.62,1.848,5.81,12.12,1.19,250430,43026,11.644,98.45,132.17,85.91,89.6,9.729999,5.81,17.4,11.66,8.199,3.2,12.13,1.2,27.25805,8.760198
"2025-04-30 03:40:00",3532,12.96,22.33,16.47756,19.40878,19.25918,18.66174,17.60977,16.35641,15.53933,14.4169,13.3822,9.900294,9.394038,8.94198,8.759668,250430,44009,19.601,112.76,125.73,81.72,109.57,10.04,0.9,3.92,0.2,0.16,3.79,11.27,1.28,0,2.62,1.85,5.81,12.12,1.2,250430,44026,12.029,98.45,130.88,85.07,96.17,10.35,5.88,17.61,11.66,8.199,3.2,12.12,1.2,27.25759,8.760353
"2025-04-30 03:50:00",3533,12.96,22.18,16.51596,19.61132,19.48138,18.33358,17.05499,16.63748,15.58169,14.56317,13.09555,10.00408,9.48263,8.946986,8.763636,250430,45009,19.649,112.75,125.59,81.63,110.07,10.08,0.75,3.3,0.2,0.16,3.81,11.33,1.31,0,2.63,1.853,5.81,12.09,1.2,250430,45026,12.115,98.73,130.96,85.12,97.3,10.46,5.9,17.68,11.65,8.196999,3.2,12.12,1.2,27.25784,8.76721
"2025-04-30 04:00:00",3534,12.91,22.06,16.88403,19.65557,19.43658,18.13009,17.3406,16.53262,15.38626,14.79772,12.9096,9.807398,9.49087,8.947931,8.772943,250430,50009,19.666,112.84,125.64,81.66,109.7,10.04,0.7,3.1,0.21,0.17,3.78,11.25,1.29,0,2.63,1.853,5.81,12.04,1.2,250430,50026,11.019,96.32,131.41,85.42,88.84,9.79,6.34,19.01,11.66,8.2,3.2,12.12,1.2,27.25736,8.777986
"2025-04-30 04:10:00",3535,12.92,21.94,16.48657,19.67413,19.45809,18.11877,17.68933,16.65695,15.29898,14.7189,13.03427,9.849207,9.432246,8.938105,8.774347,250430,51009,19.685,112.88,125.63,81.66,109.18,9.99,0.7,3.13,0.2,0.16,3.76,11.17,1.21,0,2.63,1.852,5.81,12.04,1.19,250430,51026,11.632,97.57,131.02,85.16,92.51,10.05,6.19,18.55,11.66,8.204001,3.2,12.12,1.2,27.25435,8.776892
"2025-04-30 04:20:00",3536,12.92,21.8,16.15817,19.65484,19.50991,18.14282,17.57113,16.74822,15.316,14.72143,12.979,9.816706,9.356226,8.949854,8.779382,250430,52009,19.689,112.88,125.63,81.66,109.5,10.02,0.69,3.06,0.19,0.15,3.8,11.29,1.25,0,2.63,1.854,5.81,12.05,1.19,250430,52026,11.168,96.91,131.71,85.61,88.77,9.75,6.23,18.68,11.67,8.208,3.2,12.12,1.2,27.25732,8.783412
"2025-04-30 04:30:00",3537,12.92,21.6,15.94799,19.62957,19.48767,18.19186,17.07879,16.84091,15.4233,14.57647,12.50045,9.793695,9.373316,8.956538,8.792078,250430,53009,19.694,112.88,125.61,81.65,108.78,9.95,0.99,4.29,0.23,0.19,3.82,11.36,1.3,0,2.63,1.853,5.81,12.05,1.19,250430,53026,10.917,96.04,131.38,85.39,92.35,10.2,6.32,18.96,11.67,8.209,3.2,12.12,1.2,27.2556,8.791732
"2025-04-30 04:40:00",3538,12.9,21.39,15.9335,19.59896,19.42401,18.24774,17.1062,16.77899,15.54269,14.67681,12.14596,9.639734,9.346308,8.949366,8.794519,250430,54009,19.643,112.73,125.58,81.63,109.39,10.02,0.86,3.77,0.24,0.21,3.84,11.4,1.26,0,2.63,1.851,5.81,12.12,1.19,250430,54026,10.812,95.84,131.46,85.45,91.66,10.15,6.36,19.07,11.67,8.211001,3.2,12.13,1.2,27.25234,8.798256
"2025-04-30 04:50:00",3539,12.92,21.23,15.95034,19.53759,19.41195,18.43096,17.15746,16.76748,15.60021,14.29064,12.10632,9.643305,9.344904,8.943873,8.807611,250430,55009,19.609,112.63,125.56,81.61,109.28,10.01,0.78,3.44,0.22,0.19,3.86,11.47,1.26,0,2.63,1.854,5.81,12.09,1.19,250430,55026,10.783,95.83,131.55,85.51,91.79,10.17,6.35,19.04,11.68,8.211001,3.2,12.15,1.2,27.25714,8.809683
"2025-04-30 05:00:00",3540,12.93,21.12,15.86569,19.55862,19.38058,18.31115,17.2095,16.48196,15.66183,14.11773,11.72485,9.741541,9.406885,8.94137,8.792261,250430,60009,19.592,112.61,125.58,81.63,108.39,9.93,0.83,3.63,0.22,0.18,3.84,11.42,1.35,0,2.63,1.852,5.82,12.12,1.19,250430,60026,10.721,95.73,131.62,85.56,88.57,9.83,6.37,19.1,11.67,8.21,3.2,12.15,1.2,27.25625,8.792263
"2025-04-30 05:10:00",3541,12.98,21.01,15.67431,19.5668,19.40487,18.34548,17.32241,16.71273,15.68383,14.06237,11.33474,9.725031,9.357263,8.948237,8.801355,250430,61009,19.597,112.63,125.6,81.64,109.06,9.99,0.78,3.44,0.19,0.15,3.85,11.46,1.21,0,2.62,1.851,5.81,12.12,1.19,250430,61026,10.899,96.09,131.51,85.48,90.99,10.05,6.29,18.85,11.67,8.21,3.2,12.15,1.2,27.25481,8.80045
"2025-04-30 05:20:00",3542,12.98,20.91,16.41384,19.51061,19.41726,18.47555,17.37213,16.56109,15.76263,14.00436,11.12286,9.68722,9.358393,8.953455,8.808191,250430,62009,19.609,112.63,125.56,81.62,108.9,9.979999,0.83,3.64,0.21,0.17,3.83,11.39,1.36,0,2.63,1.853,5.81,12.12,1.2,250430,62026,10.993,96.21,131.36,85.38,92.5,10.2,6.3,18.9,11.68,8.213,3.2,12.15,1.2,27.25769,8.805674
"2025-04-30 05:30:00",3543,12.98,20.87,15.65267,19.50643,19.44235,18.37112,17.43878,16.48239,15.85647,13.80895,11.13513,9.614374,9.291682,8.949366,8.820917,250430,63009,19.617,112.72,125.64,81.66,108.14,9.91,0.63,2.84,0.2,0.17,3.84,11.42,1.35,0,2.63,1.852,5.81,12.12,1.19,250430,63026,11.017,96.28,131.37,85.39,92.94,10.24,6.3,18.88,11.68,8.212,3.2,12.16,1.2,27.25592,8.823123
"2025-04-30 05:40:00",3544,12.98,20.84,16.45516,19.50295,19.46249,18.4494,17.41989,16.5462,16.09436,13.74353,11.00381,9.521662,9.283808,8.960657,8.825067,250430,64009,19.636,112.77,125.65,81.67,108,9.89,0.72,3.19,0.25,0.21,3.82,11.36,1.41,0,2.63,1.853,5.81,12.12,1.19,250430,64026,10.884,95.92,131.33,85.36,92.08,10.18,6.35,19.05,11.68,8.213,3.2,12.14,1.2,27.25634,8.821682
"2025-04-30 05:50:00",3545,12.98,20.83,15.54101,19.49356,19.46258,18.50283,17.44634,16.67492,16.16653,13.75811,10.96871,9.514826,9.236018,8.946558,8.840784,250430,65009,19.674,112.84,125.61,81.65,108.53,9.93,0.74,3.27,0.22,0.18,3.79,11.27,1.36,0,2.63,1.854,5.81,12.12,1.2,250430,65026,10.622,95.64,131.85,85.7,88,9.79,6.45,19.35,11.68,8.215,3.2,12.13,1.2,27.25744,8.828886
"2025-04-30 06:00:00",3546,12.93,20.83,16.78024,19.49023,19.48187,18.41155,17.49816,16.6585,16.20336,13.48117,10.98858,9.49798,9.218683,8.929895,8.844477,250430,70009,19.654,112.81,125.64,81.66,108.67,9.95,0.69,3.06,0.19,0.15,3.8,11.29,1.21,0,2.63,1.852,5.81,12.12,1.19,250430,70026,10.642,95.66,131.8,85.67,90.45,10.05,6.42,19.26,11.69,8.218001,3.2,12.12,1.2,27.25556,8.841874
"2025-04-30 06:10:00",3547,12.92,20.9,16.68823,19.48937,19.48174,18.34332,17.58068,16.69485,16.24978,13.28985,11.01306,9.426264,9.202387,8.926569,8.838282,250430,71009,19.678,112.89,125.66,81.68,107.99,9.88,0.7,3.12,0.19,0.15,3.77,11.2,1.34,0,2.63,1.852,5.81,12.12,1.19,250430,71026,10.65,95.71,131.85,85.7,87.06,9.68,6.42,19.26,11.68,8.217,3.2,12.12,1.2,27.25662,8.839523
